scopus_id,t,qit1_a,qit2_a,qit1_c,qit2_c
7004090872,2004,71.336,26.240000000000002,106.75899999999999,1180.799999999999
7004090872,2005,13.969000000000001,24.87,133.93800000000002,1479.7649999999958
7004090872,2006,59.00500000000001,10.734,172.80000000000004,1170.0060000000003
7004090872,2007,1.76,81.42,214.80999999999997,2361.1800000000017
7004090872,2008,32.451,201.089,215.64100000000002,4567.592999999991
7004090872,2009,73.05499999999999,153.39200000000002,111.64299999999997,3643.0599999999963
7004090872,2010,10.770000000000001,143.635,169.493,4625.0469999999905
7004090872,2011,30.328000000000003,172.362,159.56899999999996,2958.880999999998
7004092197,2000,0.0,,,
7004092197,2001,0.467,,,
7004092197,2002,0.0,,,
7004092197,2003,0.199,,,
7004092197,2004,0.259,16.524,,
7004092197,2005,0.578,14.632000000000001,,
7004092197,2006,0.891,12.823000000000002,,
7004093380,2005,,,6.574,
7004093380,2006,,,11.136,
7004093380,2007,,,9.879000000000001,
7004093380,2008,,,13.316,
7004093380,2009,,,8.761,
7004093380,2010,,,12.444999999999999,
7004093380,2011,,,2.257,
7004095028,2003,,,0.0,
7004095028,2004,,,1.011,
7004095028,2005,,,0.0,
7004095028,2006,,,0.0,
7004095028,2007,,,4.477,
7004095028,2008,,,1.154,
7004095028,2009,,,0.0,
7004096742,1995,,,22.531000000000006,
7004096742,1996,,,8.097999999999999,
7004096742,1997,,,19.174,
7004096742,1998,,,28.865000000000002,
7004096742,1999,,,14.952,
7004096742,2000,3.853,,10.608,
7004096742,2001,1.691,,,
7004096742,2002,0.822,,,
7004096742,2003,10.354000000000001,,,
7004096742,2004,11.408000000000001,2.3850000000000002,,7.155
7004096742,2005,0.0,6.8580000000000005,,36.57600000000001
7004096742,2006,0.801,6.8580000000000005,0.0,36.57600000000001
7004096742,2007,,,0.0,
7004096742,2008,,,0.0,
7004096742,2009,,,3.876,
7004096742,2010,,,1.59,
7004096742,2011,,,4.849,
7004097814,2003,,,0.0,
7004097814,2004,,,0.0,
7004097814,2005,,,0.0,
7004097814,2006,,,0.0,
7004097814,2007,,,5.128,
7004097814,2008,,,4.122999999999999,
7004097814,2009,,,4.002,
7004097814,2010,,,5.311,
7004097814,2011,,,0.351,
7004098970,1995,,,1.463,
7004098970,1996,,,11.999,
7004098970,1997,,,0.9970000000000001,
7004098970,1998,,,0.0,
7004098970,1999,,,8.014,
7004098970,2000,,,0.525,
7004098970,2001,,,6.2669999999999995,
7004099026,1995,,,0.0,
7004099026,1996,,,0.0,
7004099026,1997,,,2.427,
7004099026,1998,,,0.0,
7004099026,1999,,,0.0,
7004109110,1995,,,6.146,
7004109110,1996,,,0.0,
7004109110,1997,,,9.575,
7004109110,1998,,,30.351999999999997,
7004109110,1999,,,10.529,
7004109110,2000,,,19.64,
7004109110,2001,,,12.681000000000001,
7004109110,2002,,,20.442,
7004109110,2003,,,0.0,
7004109110,2004,,,0.0,
7004109110,2005,,,8.004,294.25
7004109110,2006,,,3.291,80.25
7004109110,2007,,,9.553,
7004109110,2008,,,7.599,
7004109110,2009,,,0.0,
7004109110,2010,,,9.553,
7004109110,2011,,,,43.428
7004109622,1996,0.1,,,
7004109622,1997,0.0,,,
7004109622,1998,0.0,,,
7004109622,1999,0.0,,,
7004109622,2000,0.0,3.7780000000000005,,
7004109622,2001,0.0,4.839,,
7004109622,2002,2.031,5.445,,
7004109622,2003,1.59,6.779000000000001,,210.14899999999994
7004109622,2004,1.035,7.448,,215.99200000000016
7004109622,2005,1.734,6.752000000000001,,182.30400000000006
7004109622,2006,10.549,28.952,,43.428000000000004
7004109622,2007,4.93,45.624,,45.624
7004109622,2008,17.069,57.27400000000001,,
7004109622,2009,0.0,,,
7004109622,2010,0.0,,,
7004109622,2011,0.0,18.033,,
7004110147,1995,0.0,,105.77800000000002,
7004110147,1996,27.912000000000003,,222.60299999999998,
7004110147,1997,35.653999999999996,,556.0510000000002,
7004110147,1998,35.089,,505.4430000000002,
7004110147,1999,17.09,188.7,424.02,17077.350000000035
7004110147,2000,15.782000000000002,394.12000000000006,548.9399999999997,25519.26999999994
7004110147,2001,19.048000000000002,477.16800000000006,459.23400000000004,24096.984000000055
7004110147,2002,27.012,515.07,777.3449999999996,23899.24799999989
7004110147,2003,2.752,300.42800000000005,847.608,8862.625999999998
7004110147,2004,59.02,445.43600000000004,792.34,19153.748000000047
7004110147,2005,62.43300000000001,440.454,728.2069999999999,15195.662999999951
7004110147,2006,51.43000000000001,65.52100000000002,778.2039999999996,7141.7889999999925
7004110147,2007,14.079,300.56800000000004,708.4609999999997,8716.471999999987
7004110147,2008,22.898,403.12500000000006,788.005,15963.750000000002
7004110147,2009,64.982,524.174,711.4880000000003,19020.02799999999
7004110147,2010,38.516999999999996,761.6400000000002,753.89,30560.805000000248
7004110147,2011,39.837,717.0390000000001,516.8359999999999,19519.39499999998
7004114269,1995,3.747,,17.522,
7004114269,1996,11.244,,49.17,
7004114269,1997,7.963000000000001,,70.96099999999998,
7004114269,1998,17.884,,83.03199999999998,
7004114269,1999,29.083000000000002,238.98000000000008,124.514,1732.6050000000016
7004114269,2000,9.553,181.05600000000007,129.249,4526.399999999996
7004114269,2001,32.916000000000004,301.69000000000017,236.70499999999993,6033.799999999998
7004114269,2002,17.331,288.71000000000015,124.091,9527.430000000024
7004114269,2003,36.905,221.72800000000012,160.604,8813.688000000002
7004114269,2004,35.0,431.7880000000002,208.44199999999998,13323.743999999959
7004114269,2005,33.331,827.4360000000001,191.56700000000004,24271.456000000122
7004114269,2006,72.667,810.7200000000001,171.525,20862.528000000002
7004114269,2007,46.7,724.8960000000003,260.719,32197.463999999803
7004114269,2008,19.157,405.82200000000023,185.91299999999995,26513.703999999885
7004114269,2009,49.118,318.94800000000015,141.94099999999995,35562.70200000016
7004114269,2010,61.141000000000005,451.1460000000002,221.75399999999988,21279.05299999999
7004114269,2011,26.797,985.0320000000003,147.327,29304.70199999985
7004117440,1997,,,0.0,
7004117440,1998,,,0.0,
7004117440,1999,,,0.0,
7004117440,2000,,,3.686,
7004117440,2001,,,2.843,
7004117440,2002,,,0.526,
7004117440,2003,,,0.526,
7004117440,2004,,,0.0,
7004117440,2005,,,1.76,
7004117440,2006,,,6.8469999999999995,
7004117440,2007,,,13.008,
7004117440,2008,,,11.44,
7004117440,2009,,,7.4959999999999996,
7004117440,2010,,,15.724,
7004117440,2011,,,39.956,
7004117922,2003,0.0,,,78.13999999999996
7004117922,2004,0.0,,,42.97699999999999
7004117922,2005,,,,88.746
7004117922,2006,0.0,,,
7004117922,2007,,6.1,,61.00000000000001
7004117922,2008,0.0,5.305,,122.01500000000007
7004117922,2009,0.0,5.305,,127.32000000000008
7004124756,2003,,,0.711,
7004124756,2004,,,0.0,
7004124756,2005,,,0.0,
7004124756,2006,,,27.455,
7004124756,2007,,,19.982,
7004124756,2008,,,14.488,
7004124756,2009,,,3.191,
7004124756,2010,,,40.199,
7004124756,2011,,,0.801,
7004125802,2000,0.0,,,
7004125802,2001,0.0,,,
7004125802,2002,0.428,,,
7004125802,2003,2.772,,,
7004125802,2004,1.223,5.686,,88.13300000000007
7004125802,2005,0.0,5.686,,48.33100000000002
7004125802,2006,10.419,11.466000000000001,0.0,80.26200000000003
7004125802,2007,,,0.0,
7004125802,2008,,,0.375,
7004125802,2009,,,0.0,
7004125802,2010,,,5.402,
7004125802,2011,,,19.207,
7004127772,2001,,,39.932,
7004127772,2002,,,55.294999999999995,
7004127772,2003,,,53.439,
7004127772,2004,,,39.654999999999994,
7004127772,2005,,,101.121,
7004127772,2006,,,28.539,
7004127772,2007,,,105.09499999999998,
7004127772,2008,,,30.945,
7004127772,2009,,,22.295,
7004127772,2010,,,8.745999999999999,
7004127772,2011,,,5.656,
7004129770,1995,,,0.0,
7004129770,1996,,,2.299,
7004129770,1997,,,31.579,
7004129770,1998,,,13.779000000000002,
7004129770,1999,,,1.615,
7004130720,2001,,,0.0,
7004130720,2002,,,0.0,
7004130720,2003,6.146,,0.0,
7004130720,2004,0.0,,15.016,
7004130720,2005,0.0,,53.31900000000001,
7004130720,2006,0.0,,32.77900000000001,
7004130720,2007,0.907,9.553,47.634000000000015,1327.8670000000034
7004130720,2008,4.601,9.553,18.831,1041.277
7004130720,2009,0.0,9.553,54.399,1576.2450000000063
7004130720,2010,,,50.291,
7004130720,2011,,,63.76700000000001,
7004133509,2003,0.719,,2.838,
7004133509,2004,0.0,,4.678,
7004133509,2005,0.0,,0.822,
7004133509,2006,0.0,,2.063,
7004133509,2007,,1.9190000000000005,3.6860000000000004,
7004133509,2008,0.0,1.9190000000000005,2.412,
7004133509,2009,0.0,1.9190000000000005,0.0,
7004133509,2010,,,0.0,
7004134349,1995,17.615,,0.0,
7004134349,1996,4.503,,5.0889999999999995,
7004134349,1997,0.0,,1.76,
7004134349,1998,4.503,,54.145,
7004134349,1999,6.679,24.143,32.632999999999996,1207.150000000001
7004134349,2000,0.0,,9.553,
7004134349,2001,14.468,30.476,29.180000000000003,
7004134349,2002,5.484999999999999,25.357999999999997,29.836000000000006,
7004134349,2003,9.958,23.0,19.177,
7004134349,2004,,,22.819,
7004134349,2005,,,7.461,
7004134349,2006,,,1.0390000000000001,
7004134349,2007,,,24.545000000000005,
7004134349,2008,,,5.44,
7004134349,2009,,,0.748,
7004135659,1995,18.381,,,
7004135659,1996,9.621,,,
7004135659,1997,3.2510000000000003,,0.0,
7004135659,1998,9.553,,9.553,
7004135659,1999,4.38,28.887999999999998,33.145,476.65200000000016
7004135659,2000,1.491,41.434,72.784,517.9249999999997
7004135659,2001,,,56.037000000000006,588.1249999999998
7004135659,2002,0.0,,113.60199999999998,1361.999999999999
7004135659,2003,0.0,,158.941,
7004135659,2004,5.167,,138.752,
7004135659,2005,0.0,,220.67200000000005,
7004135659,2006,,39.169,234.06900000000002,900.8869999999997
7004135659,2007,0.0,39.065999999999995,172.373,703.188
7004135659,2008,0.0,39.065999999999995,168.55100000000002,312.52799999999996
7004135659,2009,,40.40599999999999,216.24199999999996,121.21799999999998
7004135659,2010,,,117.50999999999998,
7004135659,2011,,,210.779,
7004136175,1999,,,1.9140000000000001,
7004136175,2000,,,0.0,
7004136175,2001,,,10.123000000000001,
7004136175,2002,,,1.512,
7004136175,2003,,,7.826999999999999,
7004136175,2004,,,4.489,
7004136175,2005,,,2.3840000000000003,
7004136175,2006,,,6.146,
7004136175,2007,,,1.59,
7004136175,2008,,,0.355,
7004136175,2009,,,0.936,
7004136175,2010,,,5.712,
7004136175,2011,,,5.402,
7004136357,1997,,,5.93,
7004136357,1998,,,3.355,
7004136357,1999,,,30.915,
7004136357,2000,,,19.106,
7004136357,2001,,,52.08,
7004136357,2002,,,4.002,
7004136357,2003,,,38.15,
7004139548,1995,1.358,,,
7004139548,1996,1.259,,,
7004139548,1997,1.615,,,
7004139548,1998,1.638,,,
7004139548,1999,0.795,20.320000000000007,1.855,
7004139548,2000,,,4.832,
7004139548,2001,,,0.443,
7004139548,2002,,,2.765,
7004139548,2003,,,29.078000000000003,
7004139548,2004,,,13.365,
7004139548,2005,,,4.38,
7004141165,1995,9.553,,,
7004141165,1996,0.0,,,
7004141165,1998,9.428,,,
7004141165,1999,20.962000000000003,116.99799999999998,,2632.4549999999986
7004141165,2007,,,0.0,
7004141165,2008,,,8.806,
7004141165,2009,,,0.59,
7004141165,2010,,,4.668,
7004141165,2011,,,21.775999999999996,
7004141521,1995,,,28.211000000000002,
7004141521,1996,,,23.049,
7004141521,1997,,,24.340999999999998,
7004141521,1998,,,135.60599999999997,
7004141521,1999,0.9790000000000001,,65.75299999999999,
7004141521,2000,1.215,,125.858,
7004141521,2001,0.0,,187.119,
7004141521,2002,10.369,,251.157,
7004141521,2003,1.491,9.815,224.885,127.59499999999998
7004141521,2004,19.270000000000003,15.119,266.03400000000005,196.547
7004141521,2005,13.294,9.328,216.487,83.95200000000001
7004141521,2006,23.958000000000002,75.524,354.707,1113.9789999999994
7004141521,2007,8.557,50.308,287.9549999999999,3571.868
7004141521,2008,25.079,21.13,259.388,2746.9000000000087
7004141521,2009,11.110000000000001,368.8360000000001,300.44199999999984,6326.956000000014
7004141521,2010,27.255,312.0920000000001,136.08900000000003,4284.171999999992
7004141521,2011,11.112,162.39300000000003,194.36400000000003,3085.467000000005
7004142699,1995,,,3.275,
7004142699,1996,,,5.56,
7004142699,1997,,,21.163000000000004,
7004142699,1998,,,30.302,
7004142699,1999,,,25.999,
7004142699,2000,,,2.673,
7004142699,2001,,,4.952999999999999,
7004142699,2002,,,1.197,
7004142699,2003,,,24.776,
7004142699,2004,,,7.276,
7004142699,2005,,,10.943,
7004142699,2006,,,22.926,
7004142699,2007,,,27.111000000000004,
7004142699,2008,,,43.367999999999995,
7004142699,2009,,,34.260000000000005,
7004142699,2010,,,0.0,
7004142699,2011,,,9.553,
7004151609,2003,,,10.105,
7004151609,2004,,,0.0,
7004151609,2005,,,6.274,
7004151609,2006,,,0.979,45.87
7004151609,2007,,,9.088,52.074
7004151609,2008,,,0.0,13.383
7004151609,2009,,,0.0,
7004151720,1999,,,1.9140000000000001,
7004151720,2000,,,0.0,
7004151720,2001,,,0.502,
7004151720,2002,,,0.605,
7004151720,2003,,,6.400999999999999,
7004151720,2004,,,10.738,
7004151720,2005,,,12.498999999999999,
7004151720,2006,,,14.660999999999998,
7004151720,2007,,,12.610999999999999,
7004151720,2008,,,15.798999999999998,
7004151720,2009,,,12.25,
7004151720,2010,,,2.719,
7004151720,2011,,,9.95,
7004154834,1995,,,0.0,
7004154834,1996,,,0.0,
7004154834,1997,,,0.0,
7004154834,1998,,,0.795,
7004154834,1999,,,0.0,
7004154834,2000,,,2.533,
7004157873,1999,,,0.0,
7004157873,2000,,,0.0,
7004157873,2001,,,9.621,
7004157873,2002,,,0.428,
7004157873,2003,,,2.533,
7004157873,2004,,,2.961,
7004157873,2005,,,0.0,
7004166496,1995,2.197,,,
7004166496,1996,3.6959999999999997,,,
7004166496,1997,0.0,,,
7004166496,1998,0.656,,,
7004166496,1999,1.8150000000000002,21.689000000000004,,
7004166496,2000,0.0,20.757000000000005,,
7004166496,2001,2.791,69.26800000000001,,
7004166496,2003,,,3.436,
7004166496,2004,,,2.533,
7004166496,2005,,,3.5460000000000003,
7004166496,2006,,,4.94,
7004166496,2007,,,6.825,
7004166496,2008,,,4.651,
7004166496,2009,,,1.9689999999999999,
7004166496,2010,,,0.348,
7004166496,2011,,,0.723,
7004166893,1995,0.0,,67.523,
7004166893,1996,,,22.456999999999997,
7004166893,1997,0.0,,97.743,
7004166893,1998,,,68.53699999999999,
7004166893,1999,0.0,19.174000000000007,24.811,
7004166893,2000,0.0,19.174000000000007,21.220999999999997,
7004166893,2001,,,19.312,
7004166893,2002,,,0.0,
7004166893,2003,,,20.754,
7004166893,2004,0.0,,29.954,
7004166893,2005,,,49.547000000000004,
7004166893,2006,0.0,,23.077999999999996,
7004166893,2007,0.0,,74.67699999999999,
7004166893,2008,,6.273000000000005,26.116,163.09800000000013
7004166893,2009,0.0,6.273000000000005,57.864,213.2820000000001
7004166893,2010,,12.546000000000005,42.024,865.6740000000012
7004166893,2011,0.0,12.546000000000005,1.489,915.8580000000014
7004174845,1995,,,0.0,
7004174845,1996,,,12.546,
7004174845,1997,,,5.544,
7004174845,1998,,,8.76,
7004174845,1999,,,12.546,
7004174845,2000,,,2.533,
7004174845,2001,,,8.698,
7004174845,2002,,,0.465,
7004174845,2003,,,9.986999999999998,
7004174845,2004,,,34.698,
7004174845,2005,,,15.547999999999998,
7004174845,2006,,,60.288000000000004,
7004174845,2007,,,4.87,
7004174845,2008,,,17.567,
7004174845,2009,,,11.806,
7004174845,2010,,,23.198999999999998,
7004174845,2011,,,7.119,
7004175852,2001,,,0.0,
7004175852,2002,,,0.0,
7004175852,2003,,,0.0,
7004175852,2004,,,0.0,
7004175852,2005,,,10.935,
7004175852,2006,,,9.621,
7004175852,2007,,,2.0090000000000003,
7004175852,2008,,,0.0,
7004175852,2009,,,0.979,
7004175852,2010,,,0.0,
7004175852,2011,,,1.59,
7004176015,1995,,,19.242,
7004176015,1996,,,1.76,
7004176015,1997,,,24.858999999999998,
7004176015,1998,,,10.886000000000001,
7004176015,1999,,,39.238,
7004176015,2000,,,26.757999999999996,
7004176015,2001,3.5700000000000003,,39.238,
7004176015,2002,7.762,,0.837,
7004176015,2003,6.414,,12.093,
7004176015,2004,9.553,,12.792,
7004176015,2005,0.795,86.43,17.326,1089.0180000000018
7004176015,2006,9.553,126.58800000000001,56.16300000000001,1033.8019999999992
7004176015,2007,9.836,108.522,38.649,759.6539999999997
7004176015,2008,,,67.759,
7004176015,2009,,,50.26300000000001,
7004176015,2010,,,19.108,
7004176015,2011,,,58.656000000000006,
7004177362,1998,,,0.0,
7004177362,1999,,,0.0,
7004177362,2000,,,0.0,
7004177362,2001,,,0.0,
7004177362,2002,,,28.659000000000002,
7004177362,2003,,,0.164,
7004177362,2004,,,4.38,
7004179170,1997,,,0.0,
7004179170,1998,,,0.0,
7004179170,1999,,,0.0,
7004179170,2000,,,0.0,
7004179170,2001,,,2.533,
7004179170,2003,,,0.0,
7004184801,2007,,,6.681,
7004184801,2008,,,1.49,
7004184801,2009,,,3.679,
7004184801,2010,,,6.24,
7004184801,2011,,,24.311,
7004187452,2002,,,1.345,
7004187452,2003,,,1.924,
7004187452,2004,,,0.419,
7004187452,2005,,,0.0,
7004187452,2006,,,1.59,
7004187452,2007,,,0.33699999999999997,
7004187452,2008,,,0.328,
7004198347,1995,,,3.5669999999999997,
7004198347,1996,,,0.0,
7004198347,1997,,,11.996,
7004198347,1998,,,9.977,
7004198347,1999,,,27.008000000000003,
7004198347,2000,,,23.452,
7004198347,2001,,,19.969,
7004198347,2002,,,0.0,
7004198347,2003,,,2.843,
7004198347,2004,,,16.499000000000002,
7004198347,2005,,,34.849000000000004,
7004198347,2006,,,29.257000000000005,
7004198347,2007,,,20.682000000000002,
7004198347,2008,,,24.744000000000003,
7004198347,2009,,,18.549,
7004198347,2010,,,16.233999999999998,
7004203407,1995,,,11.864,
7004203407,1996,,,23.847,
7004203407,1997,,,77.298,
7004203407,1998,,,71.0,
7004203407,1999,,,38.864999999999995,
7004203407,2000,,,59.383,
7004203407,2001,,,42.12799999999999,
7004203407,2002,,,23.427999999999997,
7004203407,2003,,,19.956,
7004203407,2004,17.188000000000002,,51.438,
7004203407,2005,35.452,,78.702,
7004203407,2006,6.146,,16.892999999999997,
7004203407,2007,26.997,,89.39999999999999,
7004203407,2008,15.767,886.9859999999996,123.39999999999999,14783.10000000001
7004203407,2009,9.553,776.6339999999998,33.211,12814.461000000016
7004203407,2010,9.553,638.5699999999998,32.58500000000001,7024.269999999998
7004203407,2011,,,78.39800000000001,
7004204117,1998,3.44,,,
7004204117,1999,2.698,,,
7004204117,2000,0.973,,,
7004204117,2001,2.698,37.465,,
7004204117,2002,0.0,29.309000000000005,,
7004204117,2003,7.6049999999999995,22.83400000000001,,
7004204117,2004,0.375,,,
7004204117,2005,4.225,26.10000000000001,2.941,
7004204117,2006,4.762,27.573000000000015,14.562,
7004204117,2007,4.1899999999999995,24.462000000000014,11.16,
7004204117,2008,,,22.646000000000004,
7004204117,2009,,,17.668,
7004204117,2010,,,36.009,
7004204117,2011,,,9.477,
7004204469,2002,0.0,,,
7004204469,2003,0.0,,,
7004204469,2004,0.0,,,
7004204469,2005,1.221,,0.0,
7004204469,2006,3.3779999999999997,8.776,0.0,
7004204469,2007,0.0,10.466999999999999,0.0,
7004204469,2008,0.0,12.115999999999998,0.0,302.8999999999998
7004204469,2009,0.0,10.007999999999997,0.795,180.144
7004204469,2010,0.0,10.382999999999997,0.0,166.128
7004204469,2011,,,0.798,
7004206163,1995,,,3.2809999999999997,
7004206163,1996,,,5.7860000000000005,
7004206163,1997,,,6.427,
7004206163,1998,,,10.166,
7004206163,1999,,,9.137,
7004206163,2000,,,8.149,
7004206163,2001,,,4.006,
7004206163,2002,,,4.461,
7004206163,2003,,,10.682999999999998,
7004206163,2004,,,10.687999999999999,
7004206163,2005,,,33.965999999999994,
7004206163,2006,,,37.282,
7004206163,2007,,,27.268,
7004206163,2008,,,56.576,
7004206163,2009,,,73.88300000000001,
7004206163,2010,,,12.234,
7004206163,2011,,,55.41100000000001,
7004207719,1995,,,0.0,
7004207719,1996,,,0.0,
7004207719,1997,,,0.0,
7004207719,1998,,,0.0,
7004207719,1999,,,9.621,
7004207719,2000,,,4.38,
7004207719,2001,,,0.0,
7004207810,2002,,,4.1,
7004207810,2003,,,2.4829999999999997,
7004207810,2004,,,0.843,
7004207810,2005,,,1.64,
7004207810,2006,,,18.819,
7004207810,2007,,,30.507000000000005,
7004207810,2008,,,20.369,
7004207810,2009,,,4.38,
7004207810,2010,,,22.167,
7004207810,2011,,,19.242,
7004210206,1995,19.106,,0.0,
7004210206,1996,2.7920000000000003,,24.257,
7004210206,1997,9.621,,62.548,
7004210206,1998,9.621,,26.383000000000003,
7004210206,1999,19.106,277.79400000000004,4.38,7500.437999999997
7004210206,2000,0.0,277.79400000000004,90.154,7824.530999999997
7004210206,2001,1.154,289.62,32.870000000000005,8051.435999999998
7004210206,2002,,,32.387,
7004210206,2003,,,33.716,
7004210206,2004,,,57.584,
7004210206,2005,,,79.60600000000001,
7004210206,2006,,,58.593,
7004210206,2007,,,50.365,
7004210206,2008,,,21.972,
7004210206,2009,,,38.416000000000004,
7004210206,2010,,,1.942,
7004210206,2011,,,6.273,
7004210672,1995,,,0.0,
7004210672,1996,,,0.0,
7004210672,1997,,,8.458,
7004210672,1998,,,20.081,
7004210672,1999,,,20.962000000000003,
7004210672,2000,,,19.761,
7004210672,2001,,,1.11,
7004210672,2002,,,35.747,
7004210672,2003,,,0.0,
7004210672,2004,,,17.996,
7004210672,2005,,,0.0,
7004210672,2006,,,5.116,
7004211924,1996,,,0.0,
7004211924,1997,,,0.0,
7004211924,1998,,,0.0,
7004211924,1999,,,0.419,
7004211924,2000,,,22.539,
7004211924,2001,,,0.0,
7004211924,2002,,,7.805,
7004211924,2003,,,0.0,
7004211924,2004,,,19.106,
7004211924,2005,,,0.41,
7004211924,2006,,,0.0,
7004214181,2002,0.0,,,
7004214181,2003,0.0,,,
7004214181,2004,0.0,,,
7004214181,2005,0.0,,,
7004214181,2006,,1.59,,
7004214181,2007,0.0,1.59,,
7004214181,2008,0.0,1.59,,
7004217078,2005,,,4.325,
7004217078,2006,,,4.663,
7004217078,2007,,,4.3229999999999995,
7004217078,2008,,,4.127000000000001,
7004217078,2009,,,43.281000000000006,
7004217078,2010,,,31.118000000000002,
7004217078,2011,,,59.06200000000001,
7004218276,1995,,,9.621,
7004218276,1996,,,6.519,
7004218276,1997,0.0,,6.273,
7004218276,1998,26.174000000000003,,75.07699999999998,
7004218276,1999,9.621,,56.804,
7004218276,2000,0.0,,34.851,
7004218276,2001,20.216,79.13,35.056,3339.286000000004
7004218276,2002,31.638,126.60799999999998,53.319,2801.2020000000034
7004218276,2003,25.379,158.25999999999996,11.862000000000002,1994.0760000000023
7004218276,2004,0.0,,38.01,
7004218276,2005,0.0,,6.273,
7004218276,2006,1.942,,9.553,
7004218276,2007,0.357,,32.213,
7004218276,2008,,10.652999999999999,0.0,852.2400000000009
7004218276,2009,2.048,10.652999999999999,19.106,798.9750000000008
7004218276,2010,6.146,10.652999999999999,,1054.6470000000013
7004218524,2006,,,0.0,
7004218524,2007,,,0.0,
7004218524,2008,,,3.803,
7004218524,2009,,,0.973,
7004218524,2010,,,41.205,
7004218524,2011,,,0.0,
7004218727,1999,,,3.98,
7004218727,2000,,,15.203,
7004218727,2001,,,5.138999999999999,
7004218727,2002,,,14.227,
7004218727,2003,,,21.729,
7004218727,2004,,,7.3919999999999995,
7004218727,2005,,,40.058,
7004224889,1995,,,1.596,
7004224889,1996,,,33.849999999999994,
7004224889,1997,,,10.205,
7004224889,1998,,,13.582,
7004224889,1999,,,0.59,
7004224889,2004,,,20.115000000000002,
7004224889,2005,,,28.795,
7004224889,2006,,,9.621,
7004224889,2007,,,28.727,
7004224889,2008,,,25.092,
7004224889,2009,,,12.104,
7004224889,2010,,,10.652999999999999,
7004226492,1998,,,0.0,
7004226492,1999,,,0.0,
7004226492,2000,,,0.0,
7004226492,2001,,,0.0,
7004226492,2002,,,9.621,
7004226492,2003,,,0.0,
7004226492,2004,,,0.0,
7004227028,2003,,,0.124,
7004227028,2004,,,0.0,
7004227028,2005,,,0.0,
7004227028,2006,,,0.0,
7004227028,2007,,,2.3850000000000002,
7004227028,2008,,,0.795,
7004227028,2009,,,1.59,
7004231503,1995,,,4.002,
7004231503,1996,,,52.55599999999999,
7004231503,1997,,,302.066,
7004231503,1998,,,134.765,
7004231503,1999,,,94.19600000000003,
7004231503,2000,,,307.46799999999996,
7004231503,2001,0.0,,145.59300000000005,
7004231503,2002,,,333.447,365.15600000000023
7004231503,2003,3.436,,224.85199999999998,1224.658000000001
7004231503,2004,1.991,,287.003,1730.671999999999
7004231503,2005,3.436,30.73100000000001,228.80600000000007,1720.936
7004231503,2006,28.744,33.26100000000001,214.23199999999994,2760.662999999998
7004231503,2007,47.846999999999994,23.497000000000007,252.67000000000002,1762.2750000000015
7004231503,2008,34.735,,206.72499999999997,
7004231503,2009,42.30499999999999,19.745000000000005,370.426,2033.7349999999947
7004231503,2010,45.795,187.94400000000005,237.22499999999997,6327.4479999999785
7004231503,2011,15.703,711.6319999999998,117.71299999999998,14944.272000000099
7004233659,2003,,,0.0,
7004233659,2004,,,0.0,
7004233659,2005,,,23.441999999999997,
7004233659,2006,,,0.6960000000000001,
7004233659,2007,,,29.445000000000004,
7004233659,2008,,,7.599,
7004233659,2009,,,4.741,
7004233659,2010,,,23.026000000000003,
7004233659,2011,,,7.981999999999999,
7004238076,2007,,,7.397,
7004238076,2008,,,5.215,
7004238076,2009,,,11.873,
7004238076,2010,,,10.148,
7004238076,2011,,,11.600999999999999,
7004241025,2004,0.0,,,
7004241025,2005,0.0,,,
7004241025,2006,0.164,,,
7004241025,2007,,1.367,,
7004241025,2008,0.233,1.367,,
7004241025,2009,0.29,1.367,,
7004241060,1995,4.79,,64.194,
7004241060,1996,34.908,,132.54899999999998,
7004241060,1997,6.155,,288.733,
7004241060,1998,1.251,,173.691,
7004241060,1999,12.674,16.963000000000005,74.791,373.18600000000015
7004241060,2000,0.0,38.38900000000001,286.984,1881.0610000000029
7004241060,2001,13.475,41.70300000000001,283.45000000000005,2835.803999999999
7004241060,2002,25.516,44.10000000000001,298.53800000000007,2425.4999999999977
7004241060,2003,1.229,119.85200000000002,303.59299999999996,5033.784000000003
7004241060,2004,18.146,105.03200000000001,327.494,2888.3800000000024
7004241060,2005,53.104,124.36000000000001,382.19300000000004,1150.3300000000004
7004241060,2006,6.273,,257.88199999999995,
7004241060,2007,16.673,22.099000000000004,463.9599999999999,
7004241060,2008,15.699000000000002,47.47800000000001,318.99199999999985,1835.816000000002
7004241060,2009,9.621,47.47800000000001,334.49000000000007,2152.3360000000025
7004241060,2010,15.767,84.73500000000001,260.223,1751.1899999999973
7004241060,2011,21.104,176.28400000000002,168.62599999999998,3349.395999999996
7004242588,1997,,,12.396,
7004242588,1998,,,2.329,
7004242588,1999,,,4.658,
7004242588,2000,,,6.815999999999999,
7004242588,2001,,,19.362000000000002,
7004242588,2002,,,0.0,
7004242588,2003,,,2.066,
7004243569,1996,0.0,,,
7004243569,1997,0.0,,,
7004243569,1998,0.0,,,
7004243569,1999,0.0,,,
7004243569,2000,,9.553,,133.742
7004243569,2001,0.0,9.553,,152.84799999999998
7004243569,2002,0.0,9.553,,114.63599999999998
7004259313,1998,,,2.892,
7004259313,1999,,,7.624,
7004259313,2000,,,3.2689999999999997,
7004259313,2001,,,2.975,
7004259313,2002,,,12.133,
7004259313,2003,,,28.705,
